Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (2020),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (2020),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (2020),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (2020),
AL,2702405,Delmiro Gouveia,,30268.722619329,134557.807474473,24284.594449434,
AL,2702504,Dois Riachos,,1439.0205199779,9608.014648249,6639.7765084422,
AL,2702553,Estrela de Alagoas,,2318.3285933612,14018.2899081067,11954.6058726854,
AL,2702603,Feira Grande,,6127.3966492869,24147.249849554,98293.8195103471,
AL,2702702,Feliz Deserto,,7274.3497770139,9069.0449801975,37710.6544341992,
AL,2702801,Flexeiras,,3606.0163430093,16184.2975159007,94001.3231628129,
AL,2702900,Girau do Ponciano,,7095.4768659385,54675.6501055239,96043.207473164,
AL,2703007,Ibateguara,,2199.5739131992,14104.2565158926,25990.8779427272,
AL,2703106,Igaci,,3928.4001871601,26910.3559372479,50201.6203506892,
AL,2703205,Igreja Nova,,37359.0744040527,32364.2600898234,89152.417800124,
AL,2703304,Inhapi,,2124.7975170584,18599.0582735982,10108.0483112318,
AL,2703403,Jacaré dos Homens,,1065.5422679523,6224.9285142599,8317.9434923,
AL,2703502,Jacuípe,,1697.9210059721,7846.6784742188,55652.908925914,
AL,2703601,Japaratinga,,2846.7569380862,33862.3018460344,42618.7655793402,
AL,2703700,Jaramataia,,810.1086531579,5484.8483863349,10477.7853080897,
AL,2703759,Jequiá da Praia,,8097.1526123233,15245.7755421963,94144.0488273728,
AL,2703809,Joaquim Gomes,,4258.7281777896,22323.9526883763,98508.5880140029,
AL,2703908,Jundiá,,823.5058427538,4577.9898895721,5683.8319645638,
AL,2704005,Junqueiro,,11624.6437273465,43659.7567058657,106901.245665449,
AL,2704104,Lagoa da Canoa,,5539.7089441753,21952.7431101049,51856.1416060952,
AL,2704203,Limoeiro de Anadia,,15132.5404716764,41896.8532419519,147279.988155763,
AL,2704302,Maceió,,1801596.00543608,6704884.31764445,116967.258028085,
AL,2704401,Major Isidoro,,3845.2158436324,27704.5335433392,30671.1978989672,
AL,2704500,Maragogi,,13920.0084932411,130441.054328968,150356.889923532,
AL,2704609,Maravilha,,1334.8682623438,9739.6318210438,9060.579125346,
AL,2704708,Marechal Deodoro,,565259.186154348,346259.517191584,69948.6562270661,
AL,2704807,Maribondo,,2804.8048741356,33838.0061468815,16757.8682470431,
AL,2704906,Mar Vermelho,,964.4287992328,9309.4421370749,7419.9215664005,
AL,2705002,Mata Grande,,3736.4336947847,26927.1420665025,70711.4290456373,
AL,2705101,Matriz de Camaragibe,,24449.2215830206,41062.2481076843,34522.2007007232,
AL,2705200,Messias,,13234.1378700729,20326.9607340814,19549.8647476717,
AL,2705309,Minador do Negrão,,830.1781897757,5780.226245512,10669.5878195139,
AL,2705408,Monteirópolis,,4226.8877313067,8047.8035462562,3241.9732193785,
AL,2705507,Murici,,10881.0101376204,39626.1121371125,109842.126587155,
AL,2705606,Novo Lino,,2281.5773774016,17198.5029222945,44505.1180163893,
AL,2705705,Olho d'Água das Flores,,7203.7362240309,50531.2161095464,7780.3933689186,
AL,2705804,Olho d'Água do Casado,,1547.5575091856,10356.6488452005,5069.9376139666,
AL,2705903,Olho d'Água Grande,,818.6924877037,4978.076892188,9671.8275918819,
AL,2706000,Olivença,,1626.0865255106,12191.4917806799,5769.4040439225,
AL,2706109,Ouro Branco,,2712.6259318972,11931.0353698185,5560.6920116369,
AL,2706208,Palestina,,786.1187270659,4091.6905783391,1187.6306862645,
AL,2706307,Palmeira dos Índios,,42602.3474601412,222585.946978204,63467.1619258998,
AL,2706406,Pão de Açúcar,,7218.341352515,30676.2926734716,20938.5577277876,
AL,2706422,Pariconha,,2542.2356526023,10278.4705208109,22731.0464942117,
AL,2706448,Paripueira,,14864.2833300198,29081.237513513,15648.172349102,
AL,2706505,Passo de Camaragibe,,4036.1026594478,22929.2696987228,72960.7828131452,
AL,2706604,Paulo Jacinto,,1702.5005663987,8030.6732193614,14582.8584638607,
AL,2706703,Penedo,,19625.929179007,171169.566023479,93205.4570399962,
AL,2706802,Piaçabuçu,,6454.0337155357,30677.7955615955,134216.451088384,
AL,2706901,Pilar,,44664.9377480296,88097.6555208432,36541.1152305039,
AL,2707008,Pindoba,,454.7906149913,3081.1295538777,8943.7651570358,
AL,2707107,Piranhas,,7342.59886539,44653.8341269859,33781.2303131786,
AL,2707206,Poço das Trincheiras,,1503.2501808796,10867.6995386258,9067.3992175814,
AL,2707305,Porto Calvo,,18219.623129394,52634.9775223999,42816.592090659,
AL,2707404,Porto de Pedras,,4317.1151378682,22471.8867776048,68298.7626981088,
AL,2707503,Porto Real do Colégio,,2929.717228433,25449.383076265,37113.1598022983,
AL,2707602,Quebrangulo,,3706.331554623,12943.4878577272,45473.4590872273,
AL,2707701,Rio Largo,,115333.012503166,275524.640493496,26297.9487802282,
AL,2707800,Roteiro,,1584.8942940865,11603.9978220387,48372.500512765,
AL,2707909,Santa Luzia do Norte,,30262.3425155865,20468.7939742566,10225.5544631611,
AL,2708006,Santana do Ipanema,,15561.5281698609,156617.940248318,15073.4580808311,
AL,2708105,Santana do Mundaú,,10967.365861921,47013.5573573017,655325.113691797,
AL,2708204,São Brás,,3758.8292714302,6856.0002753912,25910.742670748,
AL,2708303,São José da Laje,,55625.5511666225,40586.0734025091,50281.3854478479,
AL,2708402,São José da Tapera,,11327.4063350063,37502.1626667556,17957.375375468,
AL,2708501,São Luís do Quitunde,,95244.0633548965,66282.7213527177,131426.510573345,
AL,2708600,São Miguel dos Campos,,111296.59216445,179384.317872628,53141.4107720105,
AL,2708709,São Miguel dos Milagres,,2851.5946467429,29692.293315961,38356.0975291911,
AL,2708808,São Sebastião,,8245.724224854,77924.7568023366,188727.304667458,
AL,2708907,Satuba,,18304.0852254822,41046.7354014602,2838.6412339787,
AL,2708956,Senador Rui Palmeira,,1249.1592615967,10563.8698955699,6630.0540074893,
AL,2709004,Tanque d'Arca,,932.349687405,6503.7908398115,16636.9368956408,
AL,2709103,Taquarana,,5596.2591011236,37178.2624046994,108120.039767932,
AL,2709152,Teotônio Vilela,,16221.8496949223,79693.4342357838,199842.815142007,
AL,2709202,Traipu,,5487.5727431285,18389.2952478893,47357.8258935503,
AL,2709301,União dos Palmares,,18974.8755542416,161799.129466843,319377.621961412,
AL,2709400,Viçosa,,11900.0224047693,57577.3298384451,112422.82253771,
AM,1300029,Alvarães,,4472.1880809831,16105.3030750937,35529.4398932419,
AM,1300060,Amaturá,,2140.22742102,9062.0858018087,8452.5686061076,
AM,1300086,Anamã,,2972.4848676096,11025.6034532122,20017.2185765301,
AM,1300102,Anori,,5701.242087339,19770.4456454401,32673.0026671209,
AM,1300144,Apuí,,10371.6371370955,34298.2611700066,38179.2703210716,
AM,1300201,Atalaia do Norte,,2777.3058639257,12711.629616521,14573.4374064386,
AM,1300300,Autazes,,14150.2572316455,44052.4402120699,58709.4077832501,
AM,1300409,Barcelos,,7874.1071295652,21260.1725391606,7813.9244968921,
AM,1300508,Barreirinha,,6993.386546998,30784.608856646,27613.8071584377,
AM,1300607,Benjamin Constant,,10921.7753691418,34721.2189151925,18815.3042293888,
AM,1300631,Beruri,,4218.8358877677,19477.1627376234,10527.8422523225,
AM,1300680,Boa Vista do Ramos,,3871.7737222444,15243.5387987263,12903.7801139243,
AM,1300706,Boca do Acre,,28633.0315725597,63967.3628169813,55289.2624954755,
AM,1300805,Borba,,8312.4060233464,38001.9408874645,26432.1598827234,
AM,1300839,Caapiranga,,3597.4422499062,13932.2156032603,30357.5153278651,
AM,1300904,Canutama,,2903.9381240415,12944.5897231288,9741.734890273,
AM,1301001,Carauari,,11574.4173902498,42784.9692030618,58691.6967581354,
AM,1301100,Careiro,,15009.135335033,42096.1306870339,27905.1331186649,
AM,1301159,Careiro da Várzea,,6671.3647597989,17279.9516654573,99450.543305049,
AM,1301209,Coari,,438784.459778295,232614.414197305,54139.1309514894,
AM,1301308,Codajás,,8459.8438401912,24205.8024141575,158695.253103194,
AM,1301407,Eirunepé,,10057.1790389204,37432.3322175232,118543.456461035,
AM,1301506,Envira,,4124.0354150747,16462.3231597672,20222.9286209066,
AM,1301605,Fonte Boa,,5769.6253911471,21028.2558492986,14042.3913195978,
AM,1301654,Guajará,,3145.6341399386,14202.3679967031,12242.0742216244,
AM,1301704,Humaitá,,25415.8189356248,136585.214918668,86134.6162825119,
AM,1301803,Ipixuna,,3488.1860175163,16709.1036675347,9560.6182002413,
AM,1301852,Iranduba,,63409.2685322487,98771.8564546417,60225.9182323373,
AM,1301902,Itacoatiara,,92444.0344936142,512177.566733731,231082.327181426,
AM,1301951,Itamarati,,2682.7803163918,9693.6143283619,17332.7989918172,
AM,1302009,Itapiranga,,3655.4974597434,14855.613446064,20736.8806406669,
AM,1302108,Japurá,,2145.0288698624,7245.2060865704,8738.5167488025,
AM,1302207,Juruá,,3299.0856740441,9907.7680387484,11210.979859637,
AM,1302306,Jutaí,,6323.8858770069,26749.7709611685,42631.2660150213,
AM,1302405,Lábrea,,13083.1676978861,52396.0892067502,113276.419155609,
AM,1302504,Manacapuru,,70796.4133912896,198304.843753577,209282.959297459,
AM,1302553,Manaquiri,,6912.0806783274,16340.2379886025,42531.1932570912,
AM,1302603,Manaus,,18006604.8620795,15871710.7596819,89260.8552101403,
AM,1302702,Manicoré,,25798.1705595193,70015.4040508921,85312.5370199146,
AM,1302801,Maraã,,3647.8596275169,10618.7288298364,9523.1807537664,
AM,1302900,Maués,,15261.1913751852,68576.9052392871,40024.1031059855,
AM,1303007,Nhamundá,,4276.1572422589,20839.8422775331,14250.9637245389,
AM,1303106,Nova Olinda do Norte,,9019.9172613549,26930.2804346086,18473.492160261,
AM,1303205,Novo Airão,,5296.1360769949,22460.2641541444,5980.6158386296,
AM,1303304,Novo Aripuanã,,5977.382220862,19206.7543607156,26809.4708512394,
AM,1303403,Parintins,,42335.910885877,181455.385380384,161042.631219719,
AM,1303502,Pauini,,3309.315271206,15220.7936125281,18219.0478430866,
AM,1303536,Presidente Figueiredo,,177751.251062269,83990.0138713609,36373.3383637947,
AM,1303569,Rio Preto da Eva,,18930.9167531058,42106.692034437,43982.0306881912,
AM,1303601,Santa Isabel do Rio Negro,,2486.6174270006,10547.5675913002,8082.1913799913,
AM,1303700,Santo Antônio do Içá,,4961.2637033706,21043.3015074669,19106.3119691562,
AM,1303809,São Gabriel da Cachoeira,,10755.0673551675,51467.9857059568,8606.5093771105,
AM,1303908,São Paulo de Olivença,,6565.6230234396,25172.6557502269,17417.2594643317,
AM,1303957,São Sebastião do Uatumã,,3195.4859726846,12016.3568776247,12335.2657327069,
AM,1304005,Silves,,2687.7912062512,9570.7130407799,21996.9806247387,
AM,1304062,Tabatinga,,21809.9790209657,106949.751014344,11627.6890105562,
AM,1304104,Tapauá,,5255.7886451248,19195.4580755839,32282.3875939055,
AM,1304203,Tefé,,85477.0207378179,127130.801714503,102017.334969799,
AM,1304237,Tonantins,,3251.1258459367,13720.1784918846,9578.9662074669,
AM,1304260,Uarini,,4414.3612538568,16741.3099593082,46367.3030166138,
AM,1304302,Urucará,,4808.3484898019,20125.5277242182,88779.4498914549,
AM,1304401,Urucurituba,,5151.6818475564,19186.9613728306,16138.4732284979,
AP,1600055,Serra do Navio,,1490.8460772424,6267.1722802986,2252.9326652982,
AP,1600105,Amapá,,4217.00016702,14971.5290368856,13742.3662510869,
AP,1600154,Pedra Branca do Amaparí,,91496.0660264985,32732.9520463618,3943.8100670452,
AP,1600204,Calçoene,,6767.1848368223,20502.3386320116,8519.5680838686,
AP,1600212,Cutias,,600.4657719082,4219.5973438679,10426.6681701821,
AP,1600238,Ferreira Gomes,,201724.696798072,13201.5375910635,7508.0864930771,
AP,1600253,Itaubal,,852.6581922574,4591.1808852987,6068.1356653265,
AP,1600279,Laranjal do Jari,,162059.660562098,99908.5913502232,7202.650594367,
AP,1600303,Macapá,,467541.965340233,2741622.42481279,35739.3831356399,
AP,1600402,Mazagão,,27270.1063318189,26124.4769579094,15171.2367290178,
AP,1600501,Oiapoque,,15479.4424445872,71924.9865815067,9636.1316988758,
AP,1600535,Porto Grande,,21643.953449168,36173.4877971703,17785.4611015902,
AP,1600550,Pracuúba,,545.4563864719,3277.0245535962,9436.8731954878,
AP,1600600,Santana,,143378.219990417,404002.403930198,10233.748640001,
AP,1600709,Tartarugalzinho,,2323.5905959644,13115.3577539219,22150.3222970188,
AP,1600808,Vitória do Jari,,7972.0816889873,15322.5592167137,4136.8540712156,
BA,2900108,Abaíra,,2957.2232741293,10862.9419262752,2385.4130381497,
BA,2900207,Abaré,,4310.2181964741,28016.0361960533,11193.4880169818,
BA,2900306,Acajutiba,,3191.0119445533,23301.3754897177,12349.2501148179,
BA,2900355,Adustina,,5347.4561616243,28461.8820019297,89202.6446784119,
BA,2900405,Água Fria,,4580.5800309337,16424.3006855422,14157.1465963619,
BA,2900504,Érico Cardoso,,1730.5597095608,10346.1811238851,3214.452020327,
BA,2900603,Aiquara,,1093.7951575848,5343.3198368381,5682.6840979052,
BA,2900702,Alagoinhas,,574201.65948785,944947.875215893,53380.3661953762,
BA,2900801,Alcobaça,,12907.6669495404,49850.866719594,40235.9010108251,
BA,2900900,Almadina,,1330.491648639,7324.1837504484,7483.7285569296,
BA,2901007,Amargosa,,19382.6085069529,100569.35827569,13461.237416546,
BA,2901106,Amélia Rodrigues,,23080.5158784512,74250.1579971362,22003.9040845044,
BA,2901155,América Dourada,,4830.4913301298,18113.1713501039,20190.2661049025,
BA,2901205,Anagé,,5979.5908223866,37960.7248436251,10290.228983277,
BA,2901304,Andaraí,,2478.5428534288,20445.0957502528,5267.4707996236,
BA,2901353,Andorinha,,34122.9877219893,30499.8616173531,5126.1955276355,
BA,2901403,Angical,,3325.8962889737,23871.5957057808,24868.3330819348,
BA,2901502,Anguera,,1941.1242395231,12170.506007262,2274.7892154505,
BA,2901601,Antas,,3839.5706776185,22435.103631361,11166.3591815924,
BA,2901700,Antônio Cardoso,,2470.573270961,20608.0332847314,3942.3266618065,
BA,2901809,Antônio Gonçalves,,2098.6866624257,11672.5055998362,2942.2755715788,
BA,2901908,Aporá,,3432.336162056,18866.2617158752,10849.2146100119,
BA,2901957,Apuarema,,1573.8810519828,9073.6250818153,6503.5776104558,
BA,2902005,Aracatu,,2778.2085709443,16970.6857562131,16359.5655520054,
BA,2902054,Araças,,41966.4190486591,27327.5326774142,5266.8273232176,
BA,2902104,Araci,,15807.1559402485,78311.045051443,36004.9981815741,
BA,2902203,Aramari,,9089.7634051338,12814.8006944041,4545.759244192,
BA,2902252,Arataca,,2164.2514421613,11090.038766792,11606.4505008207,
BA,2902302,Aratuípe,,1446.7649668822,9980.7422679995,8260.687621951,
BA,2902401,Aurelino Leal,,4174.3786494831,14679.8664556958,13154.7478184562,
BA,2902500,Baianópolis,,3824.9092652435,26964.9145103662,59531.3912549947,
BA,2902609,Baixa Grande,,4202.66779893,29342.2767873594,11155.8275997085,
BA,2902658,Banzaê,,2226.747667463,13687.4120671589,8256.6286875148,
BA,2902708,Barra,,21229.6996829871,71869.8900642779,21558.2688020275,
BA,2902807,Barra da Estiva,,6126.243911907,67384.8557263996,46265.0525050608,
BA,2902906,Barra do Choça,,19839.6153001464,70277.6047211786,111199.453745521,
BA,2903003,Barra do Mendes,,2473.2667798529,20375.0082351727,4194.618120156,
BA,2903102,Barra do Rocha,,1663.8194624125,7540.071437626,11385.240197619,
BA,2903201,Barreiras,,438790.467542451,1286461.88704657,953329.063401004,
BA,2903235,Barro Alto,,2609.2378363196,15441.5108904936,7168.2611370581,
BA,2903276,Barrocas,,93000.3044226155,37687.3572329176,7083.4813617013,
BA,2903300,Governador Lomanto Júnior,,1174.0900809852,8131.0798922978,10489.1281356696,
BA,2903409,Belmonte,,13382.4556639035,58661.3613645414,40133.9313775352,
BA,2903508,Belo Campo,,3237.1825943613,31804.0540768014,6225.4983886547,
BA,2903607,Biritinga,,6086.5285914265,17787.6036777813,7568.6057467128,
BA,2903706,Boa Nova,,2515.1787956503,15397.766401096,6788.985644275,
BA,2903805,Boa Vista do Tupim,,3537.3678554847,18344.2432404119,12729.605284161,
BA,2903904,Bom Jesus da Lapa,,100302.427052616,211366.812448689,115314.05349101,
BA,2903953,Bom Jesus da Serra,,1363.4485726875,9492.2067544878,3035.05361254,
BA,2904001,Boninal,,2544.64774204,17710.1456789562,4002.3956443155,
BA,2904050,Bonito,,9182.4337490347,28221.4962100686,41920.9941604049,
BA,2904100,Boquira,,6453.9444189781,30274.8093974096,8352.8800939709,
BA,2904209,Botuporã,,2210.6244974997,20130.4163048532,6222.1624857394,
BA,2904308,Brejões,,3328.4068752203,23754.7644193503,6263.4721556665,
BA,2904407,Brejolândia,,1628.0456378652,13077.7871743974,20020.2021639363,
BA,2904506,Brotas de Macaúbas,,2206.0898559476,14344.1205993808,2963.2873221771,
BA,2904605,Brumado,,358752.690627217,280064.926129303,23906.0630946308,
BA,2904704,Buerarema,,4063.4339003677,47135.0612890551,11723.4197910219,
BA,2904753,Buritirama,,2244.8099257043,20071.8599519108,9096.3448320244,
BA,2904803,Caatiba,,1538.946615077,8749.2615600421,11044.2685985151,
BA,2904852,Cabaceiras do Paraguaçu,,18496.2232754865,19089.6773734539,10647.6825621483,
BA,2904902,Cachoeira,,48545.354294667,94962.209865261,15809.9944883976,
BA,2905008,Caculé,,11662.1190572094,79739.3196777987,6523.8782357409,
BA,2905107,Caém,,2455.3896090219,11524.9660390349,10544.710101457,
BA,2905156,Caetanos,,2756.1133554472,13281.7529593489,4394.6267146278,
BA,2905206,Caetité,,195177.887747531,145690.764331611,12750.4449359393,
BA,2905305,Cafarnaum,,10232.5417834953,29918.099415327,15273.2409985483,
BA,2905404,Cairu,,161450.911316793,123068.709427264,10882.5503679411,
BA,2905503,Caldeirão Grande,,2350.8054807638,14243.6257122694,3008.4930279717,
BA,2905602,Camacan,,10658.3104760762,68921.4811721703,15374.0210934527,
BA,2905701,Camaçari,,5618977.87069409,4074222.62927797,9682.4933891979,
BA,2905800,Camamu,,9795.6148095536,70946.2248729927,38813.5664997191,
BA,2905909,Campo Alegre de Lourdes,,11625.1989895773,45996.6492417645,19773.6543684098,
BA,2906006,Campo Formoso,,318666.991296992,156553.774989176,41570.4986775398,
BA,2906105,Canápolis,,2656.3404174741,10049.6683866396,5897.8655304909,
BA,2906204,Canarana,,6604.9200030775,36011.9487009028,23201.9613615488,
BA,2906303,Canavieiras,,9962.5501238563,63330.8179886562,47922.406355512,
BA,2906402,Candeal,,1583.2241778638,8355.8653049509,5686.7928219372,
BA,2906501,Candeias,,834157.200545784,1080792.85576712,8225.1075438741,
BA,2906600,Candiba,,3630.2746999653,22639.8043540411,11885.8827007672,
BA,2906709,Cândido Sales,,5582.8256517134,46906.3976998459,5428.0752585883,
BA,2906808,Cansanção,,6964.2942697241,53887.5830899286,18567.7909486577,
BA,2906824,Canudos,,3575.4780026935,22052.0490000222,15584.7252507597,
BA,2906857,Capela do Alto Alegre,,7659.6167982161,18414.8703231764,11653.4610794613,
BA,2906873,Capim Grosso,,14569.2788928108,149170.587861806,6341.339836274,
BA,2906899,Caraíbas,,2554.223580162,12441.2461344111,6331.0333899535,
BA,2906907,Caravelas,,8678.7594924583,67745.9266276405,67620.8253975941,
BA,2907004,Cardeal da Silva,,10601.005898514,13903.8409455947,3333.7073024028,
BA,2907103,Carinhanha,,4803.9864882611,43433.1664203666,29539.8159261202,
BA,2907202,Casa Nova,,53226.190006176,122843.441272008,79500.7338880623,
BA,2907301,Castro Alves,,20849.3326074363,60075.7685060978,9738.4200938168,
BA,2907400,Catolândia,,1426.4632592146,17197.8053267628,3765.3830975665,
BA,2907509,Catu,,42855.4036217384,141792.846200876,4545.5817334594,
BA,2907558,Caturama,,1772.7975224957,9110.4672179063,5406.9936943177,
BA,2907608,Central,,4726.4023918729,29378.4857296783,3706.8440627445,
BA,2907707,Chorrochó,,2920.2301456773,13860.320509378,4519.6895200949,
BA,2907806,Cícero Dantas,,8083.5925241587,72000.5238925566,21874.8364637269,
BA,2907905,Cipó,,3680.354374231,30061.0880988384,2788.0209096461,
BA,2908002,Coaraci,,5319.6811438726,37157.4314119813,8782.3895005282,
BA,2908101,Cocos,,14635.6159524718,40176.4782106785,95551.5730985079,
BA,2908200,Conceição da Feira,,40127.8738237826,48736.8661863856,16475.332315231,
BA,2908309,Conceição do Almeida,,9191.0127128592,36698.1483683559,9546.1039918886,
BA,2908408,Conceição do Coité,,59655.3408300438,177044.675543946,18960.0063244235,
BA,2908507,Conceição do Jacuípe,,552176.98556524,237179.553500452,22469.444922648,
BA,2908606,Conde,,11201.8921760298,40938.1129040337,20250.801594276,
BA,2908705,Condeúba,,5081.4146569786,33666.5540503381,6020.5140817554,
BA,2908804,Contendas do Sincorá,,1126.8743908577,6848.1746497981,3863.1227799826,
BA,2908903,Coração de Maria,,9530.9262830533,34920.4828304931,9436.854794985,
BA,2909000,Cordeiros,,1902.7516145541,10488.0392588582,2766.3023632647,
BA,2909109,Coribe,,2946.9076275574,22945.1027901717,22816.9963250686,
BA,2909208,Coronel João Sá,,3403.757475286,23621.3191024855,19064.1721118391,
BA,2909307,Correntina,,49290.9583617641,308805.996795113,754748.71866078,
BA,2909406,Cotegipe,,3015.424064415,17458.5198858543,25017.6601974618,
BA,2909505,Cravolândia,,1242.9550450131,6238.8192702832,2293.5160565568,
BA,2909604,Crisópolis,,4071.4164714257,27906.4265657719,14863.4742490888,
BA,2909703,Cristópolis,,2695.9994540638,23972.9018385882,11643.1113378401,
BA,2909802,Cruz das Almas,,48189.1541147496,271754.769838017,8537.6124827984,
BA,2909901,Curaçá,,10491.1110604395,49561.0025169551,30743.3143400741,
BA,2910008,Dário Meira,,2109.4882987474,15183.4714397912,11706.6320381936,
BA,2910057,Dias d'Ávila,,814947.721828275,380583.432991993,1646.0846248824,
BA,2910107,Dom Basílio,,2806.7618217252,21617.2651434627,13904.5661418806,
BA,2910206,Dom Macedo Costa,,1295.703874564,6470.3463024394,3011.2715038911,
BA,2910305,Elísio Medrado,,1679.5199620031,10149.2616491149,6743.6338168406,
BA,2910404,Encruzilhada,,4427.5950036928,32618.631346178,34000.5058576323,
BA,2910503,Entre Rios,,46101.737219084,111118.614383715,41890.0234082738,
BA,2910602,Esplanada,,70129.0828982437,99093.0669961449,40926.6818622787,
BA,2910701,Euclides da Cunha,,22448.2865092187,154056.737465691,105414.55647826,
BA,2910727,Eunápolis,,441619.851158768,656724.267357742,67640.4257213911,
BA,2910750,Fátima,,5990.7442330262,28106.2874150302,79884.2322962329,
BA,2910776,Feira da Mata,,931.3192592494,7492.0044536494,6957.4265526579,
BA,2910800,Feira de Santana,,1541240.52674432,4213123.45871584,35497.7352857648,
BA,2910859,Filadélfia,,4249.2189061924,23691.7075199051,4924.214832219,
BA,2910909,Firmino Alves,,1793.0099336056,7948.5063153991,8222.7019487316,
BA,2911006,Floresta Azul,,2468.8122346069,14661.0373294417,8361.5997675225,
BA,2911105,Formosa do Rio Preto,,58286.2535856374,324439.146216079,1543508.15004632,
BA,2911204,Gandu,,10987.0771299259,91984.1972701405,31406.927931559,
BA,2911253,Gavião,,990.9855954622,5990.2257718008,5031.8642677634,
BA,2911303,Gentio do Ouro,,18524.6525934692,11354.3186938924,2645.1036633808,
BA,2911402,Glória,,6730.5981430052,18259.6155397987,60204.1526023163,
BA,2911501,Gongogi,,1419.6815915586,8124.0671359745,8837.5942560087,
BA,2911600,Governador Mangabeira,,5592.3289702068,38337.4367134182,10335.9547738708,
BA,2911659,Guajeru,,1805.4470499096,8571.9359147738,7081.1894167229,
